27,48,8.889669,0.040729,8.848834,8.303830
35,48,8.889578,0.048839,8.840622,8.261336
39,48,8.890008,0.048804,8.841089,8.260033
8,48,8.890577,0.030345,8.860124,8.288776
24,48,8.890315,0.040437,8.849751,8.302159
25,48,8.890707,0.040539,8.850026,8.295513
15,48,8.891668,0.030452,8.861113,8.295412
22,48,8.891820,0.040775,8.850944,8.289122
2,48,8.892578,0.030361,8.862076,8.310804
12,48,8.892972,0.030555,8.862306,8.288736
26,48,8.892844,0.040701,8.852001,8.273706
20,48,8.893554,0.040805,8.852612,8.277596
31,48,8.893382,0.040687,8.852554,8.270859
41,48,8.893560,0.049030,8.844425,8.262808
36,48,8.894629,0.049058,8.845493,8.302599
47,48,8.894838,0.049150,8.845585,8.268637
32,48,8.895141,0.048794,8.846243,8.279575
23,48,8.896128,0.040903,8.855114,8.279010
13,48,8.896175,0.030387,8.865650,8.289825
34,48,8.895871,0.048817,8.846950,8.276019
44,48,8.896854,0.048930,8.847817,8.261050
40,48,8.897065,0.048866,8.848061,8.271710
42,48,8.897352,0.048819,8.848429,8.299669
5,48,8.899194,0.030153,8.868894,8.292131
6,48,8.899386,0.030394,8.868858,8.324738
4,48,8.899421,0.030378,8.868898,8.315351
9,48,8.899292,0.030153,8.868987,8.310074
10,48,8.899163,0.030154,8.868900,8.312247
11,48,8.899315,0.030202,8.868975,8.295576
14,48,8.899089,0.030148,8.868811,8.314329
16,48,8.899648,0.030662,8.868883,8.306974
19,48,8.899697,0.040796,8.858766,8.276735
28,48,8.899110,0.040412,8.858573,8.316012
45,48,8.899492,0.048762,8.850564,8.292510
1,48,8.899549,0.030161,8.869231,8.310076
37,48,8.899761,0.048998,8.850664,8.273382
38,48,8.899865,0.049001,8.850728,8.269110
43,48,8.899610,0.048717,8.850756,8.276633
7,48,8.901309,0.030449,8.870741,8.294356
18,48,8.901024,0.030234,8.870685,8.293537
17,48,8.901391,0.030561,8.870735,8.305204
33,48,8.902146,0.048974,8.853037,8.276977
46,48,8.902156,0.049052,8.852972,8.280825
21,48,8.902534,0.040562,8.861883,8.301595
29,48,8.902397,0.040427,8.861848,8.289129
30,48,8.902379,0.040425,8.861847,8.293451
3,48,8.904451,0.030162,8.874149,8.341870
0,48,8.943773,0.018674,8.857423,6.061326
