25,48,0.132805,0.005163,0.127594,0.117855
22,48,0.133169,0.005209,0.127909,0.117509
27,48,0.133412,0.005435,0.127926,0.117787
34,48,0.134985,0.005210,0.129697,0.120127
45,48,0.135551,0.005465,0.130038,0.121590
31,48,0.135757,0.005270,0.130442,0.120159
41,48,0.135408,0.005118,0.130232,0.120489
42,48,0.135879,0.005501,0.130333,0.121958
43,48,0.135804,0.005410,0.130328,0.121255
46,48,0.135830,0.005582,0.130186,0.121802
47,48,0.135424,0.005147,0.130205,0.120629
15,48,0.135756,0.005083,0.130590,0.120960
36,48,0.135898,0.005394,0.130454,0.120505
37,48,0.136087,0.005595,0.130441,0.121038
38,48,0.136083,0.005481,0.130541,0.119888
39,48,0.135708,0.005141,0.130523,0.120563
44,48,0.136009,0.005546,0.130405,0.121146
19,48,0.136574,0.005324,0.131195,0.121422
21,48,0.136952,0.005204,0.131680,0.121983
24,48,0.137256,0.005500,0.131692,0.123332
26,48,0.137162,0.005260,0.131838,0.122028
8,48,0.138134,0.005399,0.132681,0.122863
10,48,0.138165,0.005088,0.133002,0.123446
4,48,0.138649,0.005379,0.133210,0.123512
11,48,0.138382,0.005225,0.133077,0.123095
12,48,0.138302,0.005175,0.133083,0.125653
13,48,0.138576,0.005376,0.133143,0.123520
14,48,0.138479,0.005308,0.133121,0.123337
33,48,0.139327,0.005526,0.133741,0.123706
2,48,0.139252,0.005255,0.133937,0.123572
29,48,0.139371,0.005475,0.133859,0.125321
30,48,0.139672,0.005231,0.134375,0.124729
18,48,0.140321,0.005543,0.134734,0.127542
35,48,0.140072,0.005403,0.134605,0.124999
40,48,0.140056,0.005399,0.134603,0.125061
17,48,0.139985,0.005142,0.134786,0.125049
5,48,0.140555,0.005236,0.135267,0.127180
6,48,0.140586,0.005275,0.135253,0.125243
7,48,0.140490,0.005159,0.135261,0.126013
20,48,0.140356,0.005176,0.135132,0.125467
23,48,0.140484,0.005220,0.135207,0.124971
28,48,0.140647,0.005415,0.135179,0.125520
32,48,0.140715,0.005579,0.135091,0.127835
16,48,0.140568,0.005226,0.135280,0.125666
3,48,0.140874,0.005019,0.135784,0.126338
9,48,0.141114,0.005280,0.135767,0.128081
1,48,0.141865,0.005346,0.136468,0.127519
0,48,0.143790,0.000190,0.137097,0.083625
