6,16,23.101934,0.049618,23.052173,17.717397
5,16,23.108518,0.049664,23.058729,17.982934
11,16,23.117673,0.049851,23.067720,18.049054
8,16,23.123816,0.049756,23.073942,18.059521
2,16,23.129561,0.049433,23.079894,18.223220
4,16,23.139144,0.049778,23.089256,17.993012
1,16,23.151502,0.049427,23.101900,18.199040
10,16,23.157508,0.049894,23.107516,18.124393
12,16,23.163902,0.049851,23.113828,18.216251
3,16,23.163995,0.049415,23.114368,18.574844
13,16,23.164322,0.050010,23.114172,17.708397
14,16,23.166604,0.049961,23.116545,18.240525
9,16,23.171017,0.050177,23.120687,17.603045
15,16,23.173264,0.049890,23.123214,18.088914
7,16,23.175542,0.049796,23.125584,17.906330
0,16,23.196463,0.001664,23.125237,9.844375
