3,21,2.156731,0.009328,2.147279,1.887567
16,21,2.156703,0.009502,2.147097,1.851011
5,21,2.157184,0.009414,2.147654,1.865976
10,21,2.158736,0.009389,2.149229,1.903528
18,21,2.160019,0.009592,2.150360,1.917196
17,21,2.160387,0.009508,2.150772,1.924259
2,21,2.160383,0.009360,2.150902,1.889582
8,21,2.161977,0.009325,2.152526,1.882360
12,21,2.162305,0.009565,2.152659,1.911401
19,21,2.162372,0.009490,2.152776,1.866649
20,21,2.162549,0.009481,2.152970,1.854769
7,21,2.164024,0.009346,2.154565,1.883173
4,21,2.164544,0.009333,2.155098,1.905875
11,21,2.165160,0.009413,2.155649,1.927402
15,21,2.165316,0.009428,2.155721,1.864864
14,21,2.166867,0.009528,2.157247,1.879793
13,21,2.168175,0.009559,2.158521,1.921186
9,21,2.169374,0.009413,2.159844,1.901820
1,21,2.170506,0.009462,2.160946,1.888233
6,21,2.174082,0.009480,2.164497,1.884658
0,21,2.190296,0.020500,2.147341,1.281418
