17,32,23.778845,0.050187,23.728527,20.426870
22,32,23.781067,0.083348,23.697499,20.630031
3,32,23.786472,0.050058,23.736325,20.636234
1,32,23.790397,0.049681,23.740490,20.587834
14,32,23.796106,0.050030,23.745906,20.582412
10,32,23.800289,0.049805,23.750178,20.760989
5,32,23.802058,0.049747,23.752112,20.504389
23,32,23.803290,0.083625,23.719435,20.845131
20,32,23.805463,0.083411,23.721896,20.685066
2,32,23.806200,0.049810,23.756135,20.763087
31,32,23.806309,0.106332,23.699868,20.554167
8,32,23.806814,0.050057,23.756631,20.730713
15,32,23.807539,0.050088,23.757334,20.604600
4,32,23.808619,0.050050,23.758439,20.559390
11,32,23.808836,0.049883,23.758755,20.525937
27,32,23.808955,0.083699,23.725138,20.857567
16,32,23.809017,0.049880,23.758926,20.619283
13,32,23.809957,0.050091,23.759763,20.892862
28,32,23.810222,0.083461,23.726593,20.335647
12,32,23.811849,0.049860,23.761820,20.594183
30,32,23.812270,0.083850,23.728314,20.491849
21,32,23.813428,0.083460,23.729842,20.888161
7,32,23.814490,0.049845,23.764372,20.764022
9,32,23.814558,0.050119,23.764325,20.705389
19,32,23.814495,0.083316,23.730923,20.619943
18,32,23.815511,0.049954,23.765206,20.555178
29,32,23.815757,0.083598,23.731979,20.682050
6,32,23.816528,0.050043,23.766364,20.509110
25,32,23.816686,0.083724,23.732869,20.649897
26,32,23.816551,0.083400,23.732911,20.653070
24,32,23.817448,0.083537,23.733779,20.429012
0,32,23.846317,0.056328,23.713714,12.785940
