8,16,1.425958,0.013314,1.412555,1.096687
10,16,1.425983,0.011127,1.414765,1.084124
6,16,1.431184,0.011072,1.420023,1.097490
1,16,1.431459,0.011023,1.420346,1.104984
7,16,1.431772,0.011001,1.420676,1.111762
4,16,1.432482,0.011052,1.421323,1.109920
11,16,1.433239,0.011089,1.422063,1.138687
9,16,1.433365,0.011127,1.422166,1.117845
13,16,1.433693,0.011155,1.422450,1.105733
3,16,1.434464,0.011114,1.423282,1.114428
12,16,1.435128,0.011137,1.423911,1.101764
14,16,1.436329,0.011150,1.425087,1.154969
5,16,1.437789,0.011013,1.426681,1.092227
2,16,1.438234,0.010933,1.427181,1.106726
15,16,1.438906,0.011083,1.427722,1.102602
0,16,1.447643,0.000161,1.432106,0.860277
