30,32,0.053011,0.002779,0.050198,0.047421
31,32,0.052932,0.002726,0.050167,0.046513
16,32,0.055270,0.002624,0.052605,0.048568
17,32,0.055269,0.002533,0.052701,0.049297
18,32,0.055388,0.002703,0.052653,0.048752
10,32,0.056904,0.002683,0.054182,0.051213
25,32,0.056840,0.002738,0.054071,0.051016
8,32,0.057019,0.002594,0.054385,0.050406
22,32,0.056836,0.002575,0.054227,0.050476
24,32,0.056878,0.002659,0.054186,0.050429
29,32,0.057472,0.002609,0.054822,0.050872
26,32,0.057869,0.002799,0.055036,0.051462
27,32,0.057514,0.002561,0.054920,0.052035
28,32,0.057741,0.002785,0.054916,0.050992
4,32,0.057859,0.002575,0.055241,0.051340
5,32,0.057877,0.002677,0.055173,0.052423
13,32,0.058994,0.002791,0.056174,0.053223
14,32,0.058843,0.002656,0.056156,0.053223
15,32,0.059554,0.002700,0.056817,0.053991
11,32,0.059828,0.002605,0.057189,0.053633
12,32,0.059923,0.002702,0.057181,0.054364
3,32,0.060126,0.002711,0.057377,0.053352
21,32,0.060625,0.002792,0.057805,0.054943
23,32,0.060509,0.002543,0.057917,0.053924
1,32,0.061011,0.002713,0.058269,0.055398
2,32,0.061013,0.002732,0.058241,0.055090
6,32,0.060939,0.002642,0.058272,0.055483
7,32,0.060829,0.002541,0.058247,0.054772
9,32,0.060765,0.002519,0.058218,0.055325
19,32,0.060950,0.002749,0.058170,0.054617
20,32,0.060659,0.002567,0.058044,0.054056
0,32,0.062366,0.000104,0.058907,0.043872
