15,48,0.321627,0.009258,0.312023,0.275015
43,48,0.321638,0.012197,0.309112,0.270128
47,48,0.321837,0.012528,0.309216,0.272367
45,48,0.322305,0.012193,0.309843,0.272768
46,48,0.322395,0.012629,0.309678,0.274572
34,48,0.322848,0.012550,0.310209,0.270515
25,48,0.324318,0.012496,0.311603,0.272710
22,48,0.324589,0.012667,0.311840,0.276912
27,48,0.324235,0.012283,0.311662,0.272693
19,48,0.325597,0.009718,0.315779,0.277950
24,48,0.325493,0.012380,0.313021,0.275774
26,48,0.325621,0.012431,0.313016,0.273719
12,48,0.325441,0.009323,0.315820,0.281834
14,48,0.325750,0.009836,0.315829,0.279019
8,48,0.325678,0.009382,0.316128,0.277584
31,48,0.326909,0.012506,0.314304,0.275292
36,48,0.327053,0.012316,0.314526,0.275212
37,48,0.327327,0.012703,0.314521,0.284089
39,48,0.327023,0.012248,0.314551,0.276641
4,48,0.327236,0.009520,0.317527,0.285960
29,48,0.327225,0.012203,0.314754,0.277178
32,48,0.327520,0.012242,0.314844,0.283232
33,48,0.327368,0.012446,0.314836,0.281214
35,48,0.327608,0.012707,0.314804,0.284534
38,48,0.327291,0.012442,0.314552,0.279787
41,48,0.327855,0.012656,0.315101,0.280105
42,48,0.327879,0.012702,0.315076,0.274065
44,48,0.327997,0.012231,0.315201,0.277939
40,48,0.327701,0.012268,0.315340,0.276742
2,48,0.328683,0.009809,0.318788,0.288018
6,48,0.328647,0.009565,0.318988,0.277633
7,48,0.328892,0.009804,0.319013,0.277883
20,48,0.328869,0.009612,0.318880,0.280797
21,48,0.328541,0.011955,0.316151,0.279087
10,48,0.329121,0.009182,0.319321,0.283907
17,48,0.328634,0.009322,0.319077,0.278948
18,48,0.328928,0.009443,0.319130,0.281071
23,48,0.328675,0.012025,0.316356,0.283165
11,48,0.329246,0.009780,0.319384,0.280577
13,48,0.329377,0.009962,0.319348,0.282973
3,48,0.330564,0.009733,0.320734,0.285305
30,48,0.330840,0.012108,0.318453,0.281500
1,48,0.330861,0.009179,0.321325,0.282891
28,48,0.331045,0.012335,0.318619,0.280978
5,48,0.331074,0.009260,0.321426,0.284565
16,48,0.331354,0.009212,0.321579,0.284215
9,48,0.331302,0.009464,0.321719,0.284336
0,48,0.333837,0.002915,0.318967,0.170900
