13,16,403.872367,0.000365,403.871867,380.180143
1,16,404.013856,0.019794,403.993948,370.704784
10,16,404.220588,0.601037,403.619310,379.051239
3,16,404.229018,0.482959,403.745797,381.251286
14,16,404.018887,0.000605,404.018115,374.239092
7,16,404.219286,0.200360,404.018789,373.146776
2,16,404.004973,0.004283,404.000564,368.702230
4,16,403.984419,0.067139,403.917160,374.955970
5,16,404.298067,0.194525,404.103331,375.383524
6,16,404.284688,0.180156,404.104395,378.317333
8,16,404.276730,0.190495,404.086141,382.600821
9,16,404.375421,0.199835,404.175322,380.314829
11,16,404.290146,0.194579,404.095421,355.101567
12,16,404.809198,0.194717,404.614284,377.190401
15,16,404.629817,0.001134,404.628570,370.331737
0,16,405.123921,0.407075,404.390997,349.647875
