4,21,505.393925,0.159570,505.234185,488.194740
11,21,505.425390,0.189913,505.235343,484.934126
16,21,505.519871,0.169320,505.350390,484.916964
13,21,505.552459,0.168038,505.384254,484.973118
18,21,506.513221,0.130924,506.382168,487.292744
15,21,507.137676,0.209995,506.927542,485.018989
7,21,507.588489,0.189328,507.399020,491.050432
2,21,507.679215,0.161161,507.517934,492.541821
19,21,507.851557,0.171960,507.679421,484.959059
14,21,508.113348,0.195954,507.917219,487.811427
17,21,508.223107,0.170649,508.052296,488.538209
3,21,508.289952,0.499571,507.790246,488.964714
1,21,508.690047,0.041477,508.598532,490.824171
9,21,508.822725,0.214465,508.608073,489.614663
20,21,508.819841,0.159663,508.660012,484.823658
10,21,508.869209,0.172704,508.696378,487.244241
12,21,508.912903,0.197932,508.714776,488.088014
5,21,509.241805,0.159565,509.082078,490.157951
8,21,509.396312,0.152080,509.225026,491.983556
6,21,509.765773,0.157758,509.607873,486.748292
0,21,509.939294,0.690054,508.919926,462.289992
