12,16,9.028418,0.000034,9.028333,8.970936
14,16,9.296116,0.000023,9.296025,9.148196
15,16,9.295506,0.000027,9.295418,9.240953
8,16,9.649358,0.020057,9.629244,9.518481
11,16,9.471537,0.000022,9.471461,9.379277
10,16,9.707879,0.000022,9.707798,9.607804
13,16,9.732078,0.015411,9.716597,9.665897
7,16,10.182025,0.005603,10.176348,10.053183
1,16,10.239850,0.000035,10.239747,10.190256
2,16,10.237903,0.000033,10.237803,10.148590
3,16,10.284784,0.000032,10.284683,10.236599
4,16,10.284820,0.000019,10.284750,10.217302
5,16,10.301136,0.031271,10.269797,10.223947
9,16,10.449780,0.009541,10.440166,10.409268
0,16,10.452472,0.000102,10.444646,10.162128
6,16,10.176694,0.001388,10.175240,10.107303
