5,21,39.580718,0.000032,39.580601,39.412017
11,21,39.612604,0.007870,39.604659,39.366800
13,21,39.615782,0.011775,39.603843,39.403955
3,21,39.600046,0.000036,39.599872,39.341055
12,21,39.638555,0.009662,39.628729,39.453764
19,21,39.675431,0.000033,39.675305,39.394835
14,21,41.394354,0.014077,41.380131,41.109185
15,21,41.351997,0.000035,41.351858,39.550706
7,21,41.411805,0.021549,41.390076,41.227991
18,21,41.406306,0.000600,41.405597,41.282953
20,21,41.340573,0.000029,41.340468,41.059143
1,21,41.424139,0.294343,41.129700,40.948415
4,21,41.433093,0.021187,41.411817,41.259192
9,21,41.429872,0.006759,41.423012,41.047600
6,21,41.502852,0.000037,41.502718,41.377625
10,21,41.534115,0.019585,41.514417,41.210294
16,21,41.499329,0.000030,41.499221,41.306886
17,21,41.523365,0.000599,41.522676,41.394486
2,21,41.527530,0.000037,41.527363,41.331545
8,21,41.550535,0.006753,41.543666,41.335203
0,21,41.561550,0.000107,41.543712,41.037826
