1,16,30.635865,0.000036,30.635756,29.945607
9,16,30.674784,0.000042,30.674652,30.264196
11,16,30.955238,0.000034,30.955131,30.773666
12,16,30.946645,0.000038,30.946514,29.392443
13,16,30.997705,0.000035,30.997549,30.287999
3,16,31.523635,0.000035,31.523523,31.351048
4,16,31.513647,0.000034,31.513521,31.319084
14,16,31.420065,0.000034,31.419931,31.245950
6,16,31.590684,0.020652,31.569928,31.151076
5,16,31.592624,0.020726,31.571813,31.432402
10,16,31.401154,0.000042,31.401028,30.837378
8,16,31.515751,0.000037,31.515631,30.726542
2,16,31.502592,0.000030,31.502473,30.901150
7,16,31.660307,0.020726,31.639457,31.269149
15,16,31.450040,0.000038,31.449922,31.108519
0,16,31.679082,0.000125,31.654010,30.775221
