5,21,151.775233,0.039226,151.735902,150.925017
14,21,151.767104,0.012410,151.754557,150.938030
15,21,151.796848,0.054975,151.741731,150.988607
3,21,152.073522,0.046744,152.026604,151.102950
1,21,152.155492,0.040270,152.115131,151.220568
16,21,152.163160,0.038652,152.124411,151.298117
13,21,152.137103,0.029803,152.107210,149.651623
18,21,152.181344,0.042113,152.139137,151.728085
10,21,152.174581,0.040955,152.133542,150.623165
6,21,152.172590,0.058454,152.114045,151.467285
9,21,152.209822,0.039800,152.169933,151.304554
12,21,152.820152,0.040210,152.779826,151.984178
20,21,152.952226,0.032017,152.920125,151.261795
4,21,153.087544,0.029764,153.057678,151.943012
19,21,153.142673,0.049818,153.092759,152.571849
11,21,153.200190,0.000067,153.200009,152.090278
2,21,153.269434,0.051521,153.217784,152.402016
17,21,153.608188,0.040277,153.567821,152.080315
8,21,153.640357,0.039782,153.600472,153.112339
7,21,154.128645,0.040374,154.088151,153.229552
0,21,154.149472,0.000175,154.088582,149.103456
