12,21,300.438104,0.321067,300.116884,279.309783
15,21,300.386404,0.271750,300.114344,276.000191
9,21,300.504014,0.382737,300.121168,286.148762
13,21,300.439563,0.320380,300.118951,287.737202
16,21,300.394978,0.303912,300.090938,288.084487
17,21,300.425255,0.358951,300.066090,277.613532
18,21,300.531343,0.892664,299.638536,280.926360
3,21,301.018482,0.397778,300.620605,277.472903
11,21,301.061615,0.462370,300.599127,284.017624
10,21,301.080253,0.469903,300.610203,278.504099
2,21,301.078149,0.403743,300.674263,278.148437
4,21,301.090362,0.908990,300.181145,277.623613
5,21,301.090290,0.384691,300.705430,280.072411
7,21,301.084235,0.384828,300.699286,281.702599
8,21,301.088220,0.419861,300.668191,286.731934
19,21,301.001013,0.302460,300.698440,288.214963
20,21,301.010282,0.306526,300.703599,280.776508
6,21,301.081170,0.449965,300.631081,279.543072
1,21,301.087118,0.423744,300.663179,274.234750
14,21,301.025627,0.352314,300.673177,279.907438
0,21,301.125497,0.595325,300.118410,257.506583
