18,21,0.891760,0.001643,0.890084,0.884301
19,21,0.891632,0.001033,0.890430,0.884528
20,21,0.891642,0.001159,0.890415,0.884423
14,21,1.042637,0.002548,1.040056,1.033924
9,21,1.418863,0.000209,1.418625,1.406270
6,21,1.802984,0.000032,1.802922,1.747169
5,21,2.447731,0.000040,2.447664,2.427422
1,21,3.469617,0.000029,3.469557,3.455451
17,21,3.468439,0.001806,3.466603,3.460584
7,21,3.488645,0.002534,3.486066,3.479986
8,21,3.480497,0.000084,3.480342,3.464128
10,21,3.488609,0.002554,3.486016,3.480147
11,21,3.488531,0.002578,3.485918,3.480218
4,21,3.489755,0.000045,3.489681,3.483967
13,21,3.558532,0.002498,3.555983,3.550057
16,21,3.907902,0.002291,3.905577,3.899843
15,21,3.910397,0.002333,3.908034,3.902328
12,21,3.917533,0.002542,3.914956,3.909039
3,21,4.036953,0.002260,4.034629,4.011075
2,21,4.369494,0.002562,4.366892,4.360954
0,21,4.371568,0.000112,4.368031,4.331989
