20,21,4.376023,0.000027,4.375948,4.343856
10,21,4.468435,0.000031,4.468358,4.435597
11,21,4.385723,0.000043,4.385612,4.352736
14,21,4.485263,0.005132,4.480077,4.446326
6,21,4.487058,0.005068,4.481920,4.438637
5,21,4.487274,0.014641,4.472585,4.429878
9,21,4.500049,0.000633,4.499365,4.470890
3,21,4.338807,0.000041,4.338726,4.306509
8,21,4.508168,0.000619,4.507491,4.449801
16,21,4.508516,0.000032,4.508438,4.478860
1,21,4.301249,0.000046,4.301161,4.278034
13,21,4.534298,0.005091,4.529144,4.475408
15,21,4.530127,0.000033,4.530046,4.410383
2,21,4.548589,0.005057,4.543477,4.439731
4,21,4.546155,0.012297,4.533800,4.511523
7,21,4.548420,0.106489,4.441876,4.401357
18,21,4.539091,0.000562,4.538484,4.493948
17,21,4.560302,0.001040,4.559205,4.526009
19,21,4.549802,0.000033,4.549713,4.517279
12,21,4.594221,0.011504,4.582670,4.550466
0,21,4.613617,0.000092,4.606561,4.482603
