5,16,67.149717,1.039650,66.109942,65.059679
7,16,67.167006,0.954161,66.212719,64.664056
9,16,67.164392,0.727710,66.436601,65.338691
6,16,67.279071,0.721322,66.557676,65.521329
10,16,67.279286,0.719841,66.559356,65.713823
13,16,66.877539,0.319681,66.557772,64.679896
15,16,66.852548,0.295662,66.556789,64.569619
2,16,67.290193,0.722806,66.567289,65.679404
11,16,67.293529,0.729724,66.563706,65.247952
14,16,66.890062,0.323154,66.566818,65.320215
8,16,67.306500,0.945530,66.360888,65.489592
12,16,67.296354,0.728618,66.567631,65.428854
1,16,67.324816,0.728509,66.596202,65.730894
4,16,67.682827,0.737957,66.944773,65.515919
3,16,67.781100,0.728922,67.052090,65.831788
0,16,67.962977,0.000178,67.065142,63.976774
