15,16,6.312946,0.400554,5.912291,5.554900
6,16,6.523272,0.029813,6.493408,6.361284
7,16,6.531527,0.039476,6.492000,6.443816
8,16,6.529521,0.027814,6.501657,6.442848
2,16,6.528419,0.023186,6.505174,6.458368
12,16,6.542534,0.029734,6.512739,6.280106
13,16,7.108315,0.039787,7.068474,7.020387
14,16,7.106262,0.030211,7.075997,7.045810
9,16,7.219125,0.032278,7.186795,7.156860
10,16,7.190249,0.005410,7.184786,7.127340
11,16,7.218684,0.030597,7.188023,7.148489
5,16,7.224217,0.030616,7.193551,7.146608
1,16,7.235858,0.034395,7.201395,7.121294
3,16,7.398043,0.025588,7.372402,7.343006
4,16,7.371226,0.000024,7.371145,7.339108
0,16,7.418545,0.000076,7.385745,7.218105
