2,16,16.926538,0.000058,16.926394,16.707224
10,16,17.493815,0.006778,17.486962,17.319392
3,16,17.756156,0.000034,17.756044,17.543663
8,16,17.736687,0.000031,17.736569,17.517997
9,16,17.785523,0.015244,17.770204,17.562012
12,16,17.704881,0.000043,17.704763,17.522149
1,16,18.177671,0.029726,18.147766,17.753604
15,16,18.172791,0.000036,18.172659,17.514136
5,16,18.182989,0.019819,18.163099,17.491009
11,16,18.133868,0.000103,18.133600,17.744341
14,16,18.230560,0.006863,18.223556,17.949904
6,16,18.229073,0.000038,18.228950,18.012230
13,16,18.301247,0.012312,18.288795,18.065131
7,16,18.812087,0.000046,18.811881,18.293304
4,16,18.820111,0.000030,18.819997,18.486266
0,16,18.865550,0.000103,18.852708,18.255086
