28,32,0.427893,0.009606,0.418194,0.375374
25,32,0.428507,0.007506,0.420860,0.364784
30,32,0.428645,0.009650,0.418812,0.378680
31,32,0.428557,0.009635,0.418790,0.372743
16,32,0.433599,0.007235,0.426141,0.380766
14,32,0.433852,0.007314,0.426359,0.377294
18,32,0.434124,0.007194,0.426637,0.375993
8,32,0.434237,0.007182,0.426795,0.384825
10,32,0.434294,0.007440,0.426723,0.371127
17,32,0.434164,0.007372,0.426645,0.367529
29,32,0.435493,0.009755,0.425606,0.384377
22,32,0.435384,0.007273,0.427830,0.377112
24,32,0.435400,0.007448,0.427787,0.372404
27,32,0.435349,0.009488,0.425748,0.372520
4,32,0.439160,0.007312,0.431742,0.378598
5,32,0.439262,0.007412,0.431739,0.384708
12,32,0.439767,0.007299,0.432225,0.387759
15,32,0.440387,0.007607,0.432685,0.390262
13,32,0.440471,0.007512,0.432856,0.371617
9,32,0.440965,0.007582,0.433300,0.389401
7,32,0.441068,0.007369,0.433496,0.388675
20,32,0.442289,0.007579,0.434618,0.393463
21,32,0.442265,0.007370,0.434797,0.379448
23,32,0.442165,0.007294,0.434714,0.386827
26,32,0.442446,0.009766,0.432606,0.390284
2,32,0.443738,0.007204,0.436288,0.393523
1,32,0.443757,0.007215,0.436369,0.385567
3,32,0.445877,0.007520,0.438258,0.392263
11,32,0.446608,0.007516,0.438943,0.397562
6,32,0.447024,0.007173,0.439527,0.384546
19,32,0.448435,0.007647,0.440711,0.398787
0,32,0.452384,0.002274,0.439174,0.211939
