12,16,0.098812,0.003159,0.095599,0.073441
15,16,0.093769,0.003171,0.090539,0.067320
8,16,0.098975,0.003117,0.095813,0.079042
14,16,0.099065,0.003128,0.095857,0.066786
10,16,0.103541,0.003224,0.100258,0.077725
13,16,0.103590,0.003230,0.100293,0.078820
4,16,0.103752,0.003200,0.100507,0.083699
11,16,0.103765,0.003208,0.100486,0.076924
2,16,0.103821,0.003137,0.100621,0.073813
9,16,0.103819,0.003180,0.100574,0.079965
1,16,0.103886,0.003069,0.100738,0.069975
3,16,0.103953,0.003081,0.100787,0.069703
0,16,0.107787,0.000058,0.103328,0.054570
5,16,0.104553,0.003143,0.101334,0.071318
6,16,0.104263,0.003184,0.101034,0.084086
7,16,0.104559,0.003179,0.101315,0.074274
