15,48,0.124680,0.005063,0.119516,0.109742
19,48,0.125804,0.005100,0.120625,0.110883
21,48,0.125693,0.005089,0.120559,0.113161
22,48,0.125821,0.005201,0.120568,0.110771
34,48,0.124498,0.004791,0.119648,0.109723
36,48,0.125076,0.004931,0.120092,0.110730
37,48,0.124985,0.005022,0.119918,0.111880
38,48,0.125290,0.005247,0.119991,0.110962
39,48,0.125091,0.005082,0.119948,0.110351
41,48,0.125841,0.005203,0.120576,0.111003
42,48,0.125865,0.005016,0.120793,0.111364
43,48,0.125677,0.004922,0.120701,0.110891
44,48,0.126037,0.005204,0.120775,0.112231
45,48,0.125749,0.005033,0.120657,0.111972
46,48,0.125947,0.005150,0.120727,0.110484
47,48,0.121694,0.005037,0.116596,0.106616
8,48,0.126859,0.005035,0.121766,0.112725
24,48,0.126314,0.004990,0.121262,0.111557
25,48,0.126092,0.004788,0.121253,0.112227
26,48,0.126226,0.005012,0.121162,0.112932
27,48,0.126398,0.005179,0.121165,0.111788
31,48,0.125780,0.004801,0.120920,0.111063
33,48,0.125981,0.004985,0.120945,0.111845
0,48,0.133724,0.000185,0.127143,0.076421
1,48,0.130905,0.004694,0.126162,0.117120
2,48,0.128542,0.004961,0.123536,0.115488
3,48,0.131259,0.004961,0.126247,0.117013
4,48,0.128571,0.004710,0.123798,0.114221
5,48,0.131485,0.004771,0.126666,0.117115
6,48,0.129834,0.005151,0.124625,0.114567
7,48,0.129688,0.004987,0.124643,0.115465
9,48,0.131083,0.004880,0.126156,0.115899
10,48,0.127907,0.004852,0.122991,0.113480
11,48,0.128103,0.004893,0.123143,0.113408
12,48,0.128037,0.004829,0.123156,0.113455
13,48,0.128204,0.004906,0.123243,0.114633
14,48,0.128351,0.005060,0.123235,0.114795
16,48,0.131745,0.004941,0.126737,0.117613
17,48,0.129352,0.005117,0.124166,0.114545
18,48,0.129536,0.005119,0.124355,0.114661
20,48,0.129467,0.005055,0.124349,0.114934
23,48,0.129502,0.004841,0.124605,0.114370
28,48,0.131909,0.005110,0.126734,0.116819
29,48,0.129089,0.004856,0.124187,0.115088
30,48,0.129339,0.005110,0.124177,0.116128
32,48,0.129109,0.004817,0.124235,0.114526
35,48,0.129152,0.004883,0.124219,0.114515
40,48,0.129378,0.004900,0.124421,0.114935
