9,16,16.704682,0.037227,16.667339,11.637051
7,16,16.706173,0.037168,16.668895,11.959105
4,16,16.710649,0.037106,16.673389,11.856401
1,16,16.714069,0.037058,16.676892,11.871523
8,16,16.716210,0.037071,16.678990,11.578888
3,16,16.724998,0.037071,16.687663,11.465914
15,16,16.730355,0.037216,16.692932,11.789307
6,16,16.731860,0.037179,16.694564,11.557878
13,16,16.732484,0.037259,16.695085,11.453553
2,16,16.734644,0.037028,16.697532,11.539819
10,16,16.740584,0.037344,16.703130,11.884085
14,16,16.747978,0.037330,16.710456,11.511981
11,16,16.749939,0.037164,16.712546,11.593425
12,16,16.756692,0.037135,16.719349,11.606086
5,16,16.757726,0.036996,16.720515,11.977441
0,16,16.772562,0.000709,16.720985,7.799061
